 * Tip: There are .env files present. Install python-dotenv to use them.
 * Serving Flask app 'app'
 * Debug mode: on
WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.0.140:5000
Press CTRL+C to quit
 * Restarting with stat
 * Tip: There are .env files present. Install python-dotenv to use them.
 * Debugger is active!
 * Debugger PIN: 242-374-426
127.0.0.1 - - [11/Aug/2026 15:37:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:37:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:38:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:38:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:39:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:39:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:40:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:40:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:41:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:41:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:42:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:42:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:43:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:43:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:44:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:44:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:45:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:45:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:46:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:46:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:47:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:47:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:48:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:48:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:49:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:49:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:50:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:50:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:51:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:51:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:52:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:52:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:53:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:53:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:54:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:54:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:55:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:55:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:56:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:56:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:57:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:57:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:58:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:58:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:59:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 15:59:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:00:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:00:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:01:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:01:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:02:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:02:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:03:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:03:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:04:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:04:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:05:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:05:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:06:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:06:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:07:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:07:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:08:34] "GET /api/game-state HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:08:34] "GET /api/illustration HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2026 16:09:34] "GET /api/game-state HTTP/1.1" 200 -
